,content,query,tweetDate,twitterProfile
2,"RT @IStalinisti: Certo che centrodestra così debole come quello #Vecino-#Candreva non lo ha neppure Italia Viva.

[ComIntern per #Intermila…","['Vecino', 'Candreva']",2020-02-09 19:34:53+00:00,1149738103273398274
3,"⚫🔵 #InterMilan 🔴⚫

Stasera chi ha più chance di segnare nel #DerbyDellaMadonnina?

#Lukaku 🔃 o ❤ #Ibrahimovic?… https://t.co/9tpRUnowF5","['InterMilan', 'DerbyDellaMadonnina', 'Lukaku', 'Ibrahimovic']",2020-02-09 19:35:03+00:00,1528310744
4,"Fra tutti gli 11 lottatori, un abbraccio e un incoraggiamento speciale a Daniele... al di là dell'esito, te lo meri… https://t.co/5Qwwvh0e1d",[],2020-02-09 19:50:39+00:00,318670686
5,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 19:51:24+00:00,1575466218
6,"Dai Brozo, motivazione a cannone. #amalo",['amalo'],2020-02-09 19:51:53+00:00,428401163
7,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 19:53:19+00:00,3235414498
8,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 19:53:52+00:00,1098585390
9,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 19:54:43+00:00,1226470626916999169
10,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 19:55:56+00:00,261705959
11,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 19:58:57+00:00,3392536847
12,"ma seriamente c'è #Candreva ?

no aspetta, oggi ero un po 'stanco, mi bagno la faccia",['Candreva'],2020-02-09 20:00:13+00:00,544660124
14,"RT @PresMoratti: #Padelli ci regala la stessa sicurezza di un settebello scaduto 

#InterMilan","['Padelli', 'InterMilan']",2020-02-09 20:03:09+00:00,50262676
15,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:03:15+00:00,1002155263
16,"RT @PresMoratti: #Padelli ci regala la stessa sicurezza di un settebello scaduto 

#InterMilan","['Padelli', 'InterMilan']",2020-02-09 20:03:29+00:00,1063181581362307074
17,"RT @PresMoratti: #Padelli ci regala la stessa sicurezza di un settebello scaduto 

#InterMilan","['Padelli', 'InterMilan']",2020-02-09 20:05:07+00:00,397160840
18,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:06:27+00:00,1124623455897493511
19,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:08:10+00:00,394261808
20,"🗣 #InterMilan, @EnzoBucchioni: ""Il problema di quando giochi con un regista basso davanti alla difesa è che non hai… https://t.co/bvGDcsLnPB",['InterMilan'],2020-02-09 20:09:57+00:00,217478670
21,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:11:14+00:00,4465406295
23,"🗣 #InterMilan, @EnzoBucchioni: ""Posizione di #Brozovic? L'esperimento nel ruolo di regista è assolutamente positivo… https://t.co/6PnKR61cHE","['InterMilan', 'Brozovic']",2020-02-09 20:13:11+00:00,217478670
25,"Gran azione sulla destra di #Lukaku, #Vecino tira centrale e male 

#DerbyMilano 
#DerbyDellaMadonnina #InterMilan 
#SerieA","['Lukaku', 'Vecino', 'DerbyMilano', 'DerbyDellaMadonnina', 'InterMilan', 'SerieA']",2020-02-09 20:14:01+00:00,1221435484972425219
27,#Brozovic malissimo: errori tattici e tecnici in serie; imbarazzante!,['Brozovic'],2020-02-09 20:16:24+00:00,601062168
28,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:16:41+00:00,267894166
29,"Sbaglia #brozovic salva #DeVry  ...
#InterMilan","['brozovic', 'DeVry', 'InterMilan']",2020-02-09 20:21:33+00:00,894250040075702274
33,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:24:21+00:00,805348393
35,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:25:42+00:00,494986042
36,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:26:00+00:00,543408749
37,Tutte le volte che siamo arrivati al tiro la difesa l'#Inter ha respinto. #Padelli non ha fatto una parata. #Conte… https://t.co/ifGYF2jtku,"['Inter', 'Padelli', 'Conte']",2020-02-09 20:26:01+00:00,610128213
38,Ho perso il conto di quanti tiri in porta del @acmilan sono stati rimpallati dai difensori dell'Inter schierati com… https://t.co/0lvnUMTAla,[],2020-02-09 20:26:03+00:00,572155608
39,"Sti cazz di cross sul portiere  ...
#Candreva #InterMilan","['Candreva', 'InterMilan']",2020-02-09 20:27:19+00:00,894250040075702274
41,#Padelli ha fatto come #bugo #milaninter,"['Padelli', 'bugo', 'milaninter']",2020-02-09 20:28:42+00:00,1095431596734320640
45,"Assist di #Ibrahimovic alzatosi a sei metri, #Padelli la manca, #REBIC NO!!!! #InterMilan 0-1!!!! Evviva! Urrà! All… https://t.co/Vi2hp63h0X","['Ibrahimovic', 'Padelli', 'REBIC', 'InterMilan']",2020-02-09 20:29:09+00:00,767751324
46,Dalla #Padelli alla brace. ghghgh,['Padelli'],2020-02-09 20:29:21+00:00,145973233
47,"RT @FcInterNewsit: 40' GOL DEL MILAN. #Ibrahimovic serve #Rebic di testa, anticipa anche #Padelli e la palla rotola lentamente in rete... #…","['Ibrahimovic', 'Rebic', 'Padelli']",2020-02-09 20:29:46+00:00,1212533198468472833
48,"#Padelli avrà visto la partita di #Ospina
#DerbyMilano #InterMilan","['Padelli', 'Ospina', 'DerbyMilano', 'InterMilan']",2020-02-09 20:29:46+00:00,994988557017247744
49,"#InterMilan GOL! #Rebic approfitta del buco di #Padelli e sblocca il #DerbyDellaMadonnina! 0-1 ⚽

#FantacalcioLIVE… https://t.co/adQAQ1zLNt","['InterMilan', 'Rebic', 'Padelli', 'DerbyDellaMadonnina', 'FantacalcioLIVE']",2020-02-09 20:29:47+00:00,81810036
51,"RT @ComunqueMilan: Assist di #Ibrahimovic alzatosi a sei metri, #Padelli la manca, #REBIC NO!!!! #InterMilan 0-1!!!! Evviva! Urrà! Alleluja…","['Ibrahimovic', 'Padelli', 'REBIC', 'InterMilan']",2020-02-09 20:30:01+00:00,439855752
53,"⚫️🔵 #InterMilan 1️⃣➖0️⃣
⏱ 40’ | ❌ #Rebic

Rossoneri in vantaggio con #Rebic che la mette alle spalle di #Padelli do… https://t.co/99MtLrzRJm","['InterMilan', 'Rebic', 'Rebic', 'Padelli']",2020-02-09 20:30:05+00:00,832599259799285761
58,"#Padelli non giocherebbe titolare nemmeno nelle ultime 3 della #SerieA. 
Inoltre, schifo totale di tutta la squadra… https://t.co/FZNfyFvG2N","['Padelli', 'SerieA']",2020-02-09 20:30:29+00:00,1003294325189554176
59,"RT @FcInterNewsit: 40' GOL DEL MILAN. #Ibrahimovic serve #Rebic di testa, anticipa anche #Padelli e la palla rotola lentamente in rete... #…","['Ibrahimovic', 'Rebic', 'Padelli']",2020-02-09 20:30:34+00:00,96340114
61,"#Conte, ma che cazzo. #Moses ed #eriksen per #Candreva e #Vecino. Se lo perdiamo, colpa tua. #amala #InterMilan","['Conte', 'Moses', 'eriksen', 'Candreva', 'Vecino', 'amala', 'InterMilan']",2020-02-09 20:30:45+00:00,421185656
65,"RT @ComunqueMilan: Assist di #Ibrahimovic alzatosi a sei metri, #Padelli la manca, #REBIC NO!!!! #InterMilan 0-1!!!! Evviva! Urrà! Alleluja…","['Ibrahimovic', 'Padelli', 'REBIC', 'InterMilan']",2020-02-09 20:31:13+00:00,848537311935700992
66,"Non dico niente di #Padelli, non sparo sulla croce rossa.
Non un buon primo tempo, abbiamo raccolto esattamente il… https://t.co/i6RCymhZv0",['Padelli'],2020-02-09 20:31:28+00:00,1134919634589835264
68,"hai voluto #Moses e #Eriksen e devo assorbirmi ancora #Vecino e #Candreva 

ma PORCO il SANTO GRAAL 
che cazzo ho f… https://t.co/GxFiFuha5O","['Moses', 'Eriksen', 'Vecino', 'Candreva']",2020-02-09 20:32:36+00:00,544660124
69,RT @radioradiomilan: Ho perso il conto di quanti tiri in porta del @acmilan sono stati rimpallati dai difensori dell'Inter schierati compat…,[],2020-02-09 20:33:03+00:00,222952479
70,"Continuate a dare torto a #Capello quando diceva che l’ #Inter giocava in contropiede? 
Contro Atalanta, Cagliari e… https://t.co/TiBswmFLUh","['Capello', 'Inter']",2020-02-09 20:33:09+00:00,4773439401
75,"Primo tempo #InterMilan dominato tatticamente da #Pioli: #Calhanoglu a schermo su #Brozovic, #Lukaku servito sempre… https://t.co/Y2hb2Tn9JJ","['InterMilan', 'Pioli', 'Calhanoglu', 'Brozovic', 'Lukaku']",2020-02-09 20:35:06+00:00,324546972
79,"RT @capuanogio: Primo tempo #InterMilan dominato tatticamente da #Pioli: #Calhanoglu a schermo su #Brozovic, #Lukaku servito sempre di spal…","['InterMilan', 'Pioli', 'Calhanoglu', 'Brozovic', 'Lukaku']",2020-02-09 20:35:20+00:00,513266593
85,"⚫️🔵 #InterMilan 1️⃣➖0️⃣
⏱ 45’ | ❌ #Ibrahimovic

Raddoppiano i rossoneri con il più atteso sul duplice fischio. Ibra… https://t.co/waHIXbrCgT","['InterMilan', 'Ibrahimovic']",2020-02-09 20:36:00+00:00,832599259799285761
86,#InterMilan giochiamo senza portiere. Fa lo stesso! Ecco cosa significa non far giocare mai il secondo portiere.… https://t.co/0wIoorVlKg,['InterMilan'],2020-02-09 20:36:02+00:00,45823146
88,"RT @ComunqueMilan: Assist di #Ibrahimovic alzatosi a sei metri, #Padelli la manca, #REBIC NO!!!! #InterMilan 0-1!!!! Evviva! Urrà! Alleluja…","['Ibrahimovic', 'Padelli', 'REBIC', 'InterMilan']",2020-02-09 20:36:22+00:00,564130758
90,"Primo tempo francamente osceno. #Pioli ha bloccato la prima impostazione, l’@inter non riesce a fare tre passaggi c… https://t.co/9dY1CfImVH",['Pioli'],2020-02-09 20:36:26+00:00,997562838825816065
92,⏱ FT | Sul duplice fischio i nerazzurri crollano. Il #Milan mette in discesa il #DerbyMilano.,"['Milan', 'DerbyMilano']",2020-02-09 20:36:37+00:00,832599259799285761
93,#Adani dice giustamente che #Pioli l'ha preparata benissimo. Qualcuno avrà il coraggio di dire che #Conte l'ha prep… https://t.co/jWNmqVlGyP,"['Adani', 'Pioli', 'Conte']",2020-02-09 20:36:37+00:00,874029977079087105
94,RT @BandieraInter: ⏱ FT | Sul duplice fischio i nerazzurri crollano. Il #Milan mette in discesa il #DerbyMilano.,"['Milan', 'DerbyMilano']",2020-02-09 20:36:43+00:00,4905761794
95,#Candreva #Godin #Sanchez buone riserve #Inter Milan,"['Candreva', 'Godin', 'Sanchez', 'Inter']",2020-02-09 20:36:45+00:00,633259530
97,"@Fabiokarate87 Per me è finita la partita , mai iniziata per l’Inter . #padelli non all’altezza. Questa Inter arriv… https://t.co/YUfzAseWml",['padelli'],2020-02-09 20:36:46+00:00,410101331
99,"Ma #Padelli è handicappato? Abbiamo fatto segnare anche il pensionato con il 21… 

Finisce il primo tempo, cugini a… https://t.co/c6TJ3te2dp",['Padelli'],2020-02-09 20:36:50+00:00,303192948
101,"RT @capuanogio: Primo tempo #InterMilan dominato tatticamente da #Pioli: #Calhanoglu a schermo su #Brozovic, #Lukaku servito sempre di spal…","['InterMilan', 'Pioli', 'Calhanoglu', 'Brozovic', 'Lukaku']",2020-02-09 20:36:53+00:00,27954412
104,#Padelli non servi a una minchia #InterMilan https://t.co/e8XeOK0glm,"['Padelli', 'InterMilan']",2020-02-09 20:37:03+00:00,396496206
106,"RT @RadioSportiva: 🗣 #InterMilan, @EnzoBucchioni: ""Il problema di quando giochi con un regista basso davanti alla difesa è che non hai alte…",['InterMilan'],2020-02-09 20:37:15+00:00,2207176598
107,"RT @corradone91: Aggiungo un #Padelli completamente non pervenuto sui due gol. Forse conveniva tenere #Radu, che a #Parma fa panchina...","['Padelli', 'Radu', 'Parma']",2020-02-09 20:37:18+00:00,374516225
108,"RT @RadioSportiva: 🗣 #InterMilan, @EnzoBucchioni: ""Posizione di #Brozovic? L'esperimento nel ruolo di regista è assolutamente positivo, non…","['InterMilan', 'Brozovic']",2020-02-09 20:37:21+00:00,2207176598
116,#Padelli imbarazzante.Milan merita la partita al 100% #Conte o è scarso o è stupido: ha regalato il centrocampo con… https://t.co/ycrbkTIksV,"['Padelli', 'Conte']",2020-02-09 20:37:38+00:00,399911029
118,"#InterMilan #DerbyDellaMadoninna

GRAZIE #PADELLI","['InterMilan', 'DerbyDellaMadoninna', 'PADELLI']",2020-02-09 20:37:44+00:00,1220832991578030081
121,"Male. Malissimo.
Fuori #Godin x Bastoni urgentemente e fuori #Sanchez x Eriksen
#Padelli è solo bello
#DerbyMilano… https://t.co/OTfTvGW5Q6","['Godin', 'Sanchez', 'Padelli', 'DerbyMilano']",2020-02-09 20:37:48+00:00,326774832
122,Che razza di indegni. Subire un intero primo tempo dal #Milan più scarso degli ultimi vent'anni (che sta facendo la… https://t.co/P0NrvM2vgN,['Milan'],2020-02-09 20:37:50+00:00,1052139126273822721
124,RT @RosoLuca: @esistenzialinte Grazie #Padelli uno di noi...,['Padelli'],2020-02-09 20:37:55+00:00,2794854117
125,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:37:56+00:00,2981594310
127,@Inter Inesistenti #barella #candreva #vecino #skriniar un disastro !!!,"['barella', 'candreva', 'vecino', 'skriniar']",2020-02-09 20:38:19+00:00,827030329
128,"Mi auguro che #Handanovic fosse a un passo dalla rottura del braccio: #Padelli bello, ma utile come le mutande su u… https://t.co/HUNVffekla","['Handanovic', 'Padelli']",2020-02-09 20:38:20+00:00,421185656
129,"Da premettere che l @inter ha giocato malissimo il primo tempo, ma stavamo reggendo poi arrivò lui... #Padelli… https://t.co/8UZlAhyW0R",['Padelli'],2020-02-09 20:38:20+00:00,71064648
132,"Società @inter avete una grande colpa, confidare che #handanovic non si facesse mai male, non abbiamo un secondo po… https://t.co/CTwvOFnOcr",['handanovic'],2020-02-09 20:38:24+00:00,905462725
133,"Sembrava abbastanza evidente.

#InterMilan",['InterMilan'],2020-02-09 20:38:26+00:00,217443916
136,RT @Finaz61562254: #padelli sui due gol ha fatto come #bugo #InterMilan,"['padelli', 'bugo', 'InterMilan']",2020-02-09 20:38:47+00:00,944862420
140,"Stasera manca quello che ha salvato spesso il culo alla #Cartonese: ovvero #Handanovic
#Padelli ha preso due goal d… https://t.co/Cs8kZlcpQA","['Cartonese', 'Handanovic', 'Padelli']",2020-02-09 20:39:05+00:00,1168610476286185479
143,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:39:23+00:00,432861827
144,"Al termine del 1^ T il #Milan è avanti meritatamente 2-0 grazie a #Rebic e #Ibrahimovic.
L'#Inter, totalmente inesi… https://t.co/XnKotatH1h","['Milan', 'Rebic', 'Ibrahimovic', 'Inter']",2020-02-09 20:39:23+00:00,768262862
147,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:39:33+00:00,831865699987496960
149,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:39:35+00:00,854607379538874368
151,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:39:41+00:00,158446889
152,@Vatenerazzurro1 Vergognosi è dire poco‼️#Conte allo sbando totale: mai una variante tattica a questo sterile 3-5-2… https://t.co/OckOlqLips,['Conte'],2020-02-09 20:39:48+00:00,960118480602304512
153,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:39:48+00:00,395993825
154,#InterMilan non puoi scendere in campo con #candreva e #godin insieme. La sconfitta e' sicura #amala,"['InterMilan', 'candreva', 'godin', 'amala']",2020-02-09 20:39:49+00:00,421307649
155,"Fuori #brozovic e dentro #eriksen  ??? 🤔 Altro ??? 🤔
#InterMilan","['brozovic', 'eriksen', 'InterMilan']",2020-02-09 20:39:49+00:00,894250040075702274
156,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:39:57+00:00,793889540389933056
157,"Primo tempo indecente dell'@Inter di #conte.
Letteramente distrutta da una squadra che di solito concede 10 occasio… https://t.co/HLfLDv3lO2",['conte'],2020-02-09 20:40:00+00:00,588714705
158,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:40:02+00:00,1154556111871254533
159,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:40:03+00:00,1394732834
160,"RT @ComunqueMilan: Assist di #Ibrahimovic alzatosi a sei metri, #Padelli la manca, #REBIC NO!!!! #InterMilan 0-1!!!! Evviva! Urrà! Alleluja…","['Ibrahimovic', 'Padelli', 'REBIC', 'InterMilan']",2020-02-09 20:40:16+00:00,821070840410345477
161,#Padelli in modalità Pinsoglio e il #Milan va al riposo sul 2-0. Risultato ampio ma non bugiardo. Rossoneri decisam… https://t.co/NWrmxpX0MF,"['Padelli', 'Milan']",2020-02-09 20:40:48+00:00,1123481
162,RT @nicolanegro: #Padelli uno di noi. #InterMilan,"['Padelli', 'InterMilan']",2020-02-09 20:40:54+00:00,2858584827
163,"RT @TheOrologio: Primo tempo francamente osceno. #Pioli ha bloccato la prima impostazione, l’@inter non riesce a fare tre passaggi consecut…",['Pioli'],2020-02-09 20:40:57+00:00,201370165
164,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:41:08+00:00,439855752
165,Comunque al momento tutta colpa di #Conte. Piange per volere nuovi giocatori e adesso che li ha mi tocca ancora ved… https://t.co/MhxuevmfgP,['Conte'],2020-02-09 20:41:15+00:00,1052139126273822721
169,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:41:33+00:00,740623223793057793
173,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:42:03+00:00,1218145591924006912
174,"E vi lamentavate di #Handanovic 🙄🙄😂😂😂😂😂 #InterMilan
Siamo sulle gambe specialmente #Brozo e il solito impalpabile… https://t.co/8SQ9Gwz7Jh","['Handanovic', 'InterMilan', 'Brozo']",2020-02-09 20:42:16+00:00,474026222
176,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:42:41+00:00,4034403808
180,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:43:27+00:00,455921271
182,"Fate entrare #AchilleLauro, sicuramente ha più senso di #Candreva. #InterMilan","['AchilleLauro', 'Candreva', 'InterMilan']",2020-02-09 20:43:32+00:00,231914430
183,"È esattamente ciò che si merita una squadra senza identità, scialba, che mette in campo uomini trasformati in peggi… https://t.co/0uBSXdqqg7",[],2020-02-09 20:43:39+00:00,2728974960
184,"Il #Napoli ha come terzo portiere Karnezis,che è molto ma molto meglio del nostro secondo portiere.Non voglio criti… https://t.co/5OdiGEVmSF",['Napoli'],2020-02-09 20:43:39+00:00,774303884
185,"Un’inter mai vista così male .... brozo con un atteggiamento folle , solo lamentele non si  sa nemmeno perché !… https://t.co/CI0kqouAfO",[],2020-02-09 20:43:44+00:00,186443012
186,"RT @Inter: ©️ | EPIC

Stasera in campo con la fascia da capitano... Marcelo #Brozovic! 🇭🇷 ⚫️🔵

#DerbyMilano #InterMilan #FORZAINTER https:/…","['Brozovic', 'DerbyMilano', 'InterMilan', 'FORZAINTER']",2020-02-09 20:43:44+00:00,725738666128105473
187,Noi molto bene per ora. #Bennacer si vede di meno rispetto al solito ma è fisso a uomo su #Brozovic. Loro quasi non… https://t.co/iP1LUOtdkH,"['Bennacer', 'Brozovic']",2020-02-09 20:43:46+00:00,1151349938
188,"@MiglioreMatteo Il tanto sbeffeggiato dai tifosi interisti #Bennacer, sta facendo una signor partita rispetto a… https://t.co/ksft4lKIog",['Bennacer'],2020-02-09 20:43:47+00:00,1190553732968321029
189,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:43:59+00:00,555881827
190,"RT @AleSpakka: Ce mettevano una sedia al posto de #Padelli stavano ancora 0 a 0 😂
#DerbyDellaMadoninna
#DerbyMilano
#InterMilan https://t.c…","['Padelli', 'DerbyDellaMadoninna', 'DerbyMilano', 'InterMilan']",2020-02-09 20:43:59+00:00,1109420678057525249
194,RT @Filoribs: Giochiamo senza portiere. #Padelli,['Padelli'],2020-02-09 20:44:27+00:00,483181674
197,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:45:26+00:00,840335900
199,"RT @corradone91: Aggiungo un #Padelli completamente non pervenuto sui due gol. Forse conveniva tenere #Radu, che a #Parma fa panchina...","['Padelli', 'Radu', 'Parma']",2020-02-09 20:45:40+00:00,483181674
202,"#InterMilan ..#Padelli. Manco a calcetto, quando ti stufi di stare in porta, prendi sti goal. #DerbyDellaMadonnina… https://t.co/x97Nz3Xp22","['InterMilan', 'Padelli', 'DerbyDellaMadonnina']",2020-02-09 20:46:34+00:00,730494181
205,@bergomifabio Ma di che dobbiamo parlare❓Mai una variante tattica da parte del mister: ormai ci hanno capito tutti… https://t.co/nCaQWzLLY8,[],2020-02-09 20:46:48+00:00,960118480602304512
206,"Ma che cazzo ve la prendete con #Padelli !! 
Prendetevela con chi lascia un 2. portiere in naftalina x 2 anni ! man… https://t.co/Dl9e60awF2",['Padelli'],2020-02-09 20:46:52+00:00,1013093844
207,"Credo che l’essenza della nostra partita sia tutta qui.
Più degli errori di #Padelli, più dello schema in campo.",['Padelli'],2020-02-09 20:47:00+00:00,545180638
208,a questo punto era meglio tenere #radu almeno lui ci prova davvero a prendere la palla.. l'unica cosa bella di… https://t.co/uc75dut6eM,['radu'],2020-02-09 20:47:01+00:00,372332225
209,"RT @alemaste73: Ma che cazzo ve la prendete con #Padelli !! 
Prendetevela con chi lascia un 2. portiere in naftalina x 2 anni ! manco la co…",['Padelli'],2020-02-09 20:47:29+00:00,33891215
210,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:47:33+00:00,630182284
212,#Young poco servito #Candreva anche basta #Skriniar involuto #Godin pensione. Peccato ci manchino #Bastoni e #Lautaro #InterMilan,"['Young', 'Candreva', 'Skriniar', 'Godin', 'Bastoni', 'Lautaro', 'InterMilan']",2020-02-09 20:47:43+00:00,516922545
213,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:47:45+00:00,827392531
214,#Padelli poi ti chiedi come ha fatto ad arrivare ad essere portiere in serie A...a pensar male si fa peccato però..… https://t.co/ujbFvsXG2u,['Padelli'],2020-02-09 20:48:19+00:00,214638863
215,"RT @unfair_play: Pioli ha davvero preparato benissimo la partita: ""Mirate su Padelli!""

#InterMilan #Padelli","['InterMilan', 'Padelli']",2020-02-09 20:48:27+00:00,479008440
216,"Non stiamo giocando, ci stiamo cagando sotto. Abbiamo passato la metà campo 3 volte, impossibile. Lasciamo perdere… https://t.co/H3LMQz2GLR",[],2020-02-09 20:48:34+00:00,807265245672697856
217,Stasera lo lancia in testa a #Candreva,['Candreva'],2020-02-09 20:48:41+00:00,1329528074
219,Turri se la prendono con #padelli ma lui è scarso e non può farci nulla. Invece #handanovic si dimostra un non capi… https://t.co/bhoLbWjE80,"['padelli', 'handanovic']",2020-02-09 20:49:00+00:00,159982934
